"","type","tree_index","ntip","Ntype","N"
"3876","estimate, all pooled",564,497,"N_lambda_ratio",0.170720815704656
"3877","estimate, all pooled",564,497,"N_mu_ratio",0.130652906290472
"3878","estimate, all pooled",564,497,"N_both_ratio",0.698626278004872
"3879","estimate, all pooled",565,97,"N_lambda",0.00286674219055973
"3880","estimate, all pooled",565,97,"N_mu",0.00297409334330267
"3881","estimate, all pooled",565,97,"N_both",0.0131211846115299
"3882","estimate, all pooled",565,97,"N_sum",0.0189620201453923
"3883","estimate, all pooled",565,97,"N_lambda_ratio",0.151183374375664
"3884","estimate, all pooled",565,97,"N_mu_ratio",0.156844751798524
"3885","estimate, all pooled",565,97,"N_both_ratio",0.691971873825811
"3886","estimate, all pooled",566,291,"N_lambda",1.25928305235449
"3887","estimate, all pooled",566,291,"N_mu",1.22981121582385
"3888","estimate, all pooled",566,291,"N_both",5.40876780219819
"3889","estimate, all pooled",566,291,"N_sum",7.89786207037653
"3890","estimate, all pooled",566,291,"N_lambda_ratio",0.159446067952723
"3891","estimate, all pooled",566,291,"N_mu_ratio",0.155714445867149
"3892","estimate, all pooled",566,291,"N_both_ratio",0.684839486180129
"3893","estimate, all pooled",567,208,"N_lambda",0.331512410397799
"3894","estimate, all pooled",567,208,"N_mu",0.386918543980798
"3895","estimate, all pooled",567,208,"N_both",1.57614083696812
"3896","estimate, all pooled",567,208,"N_sum",2.29457179134672
"3897","estimate, all pooled",567,208,"N_lambda_ratio",0.144476808983706
"3898","estimate, all pooled",567,208,"N_mu_ratio",0.168623420474332
"3899","estimate, all pooled",567,208,"N_both_ratio",0.686899770541962
"3900","estimate, all pooled",568,204,"N_lambda",0.0327281385180086
"3901","estimate, all pooled",568,204,"N_mu",0.0354183836427785
"3902","estimate, all pooled",568,204,"N_both",0.150586463059327
"3903","estimate, all pooled",568,204,"N_sum",0.218732985220115
"3904","estimate, all pooled",568,204,"N_lambda_ratio",0.149625985697007
"3905","estimate, all pooled",568,204,"N_mu_ratio",0.16192520578063
"3906","estimate, all pooled",568,204,"N_both_ratio",0.688448808522363
"3907","estimate, all pooled",569,295,"N_lambda",0.000629218764095822
"3908","estimate, all pooled",569,295,"N_mu",0.000502407794203463
"3909","estimate, all pooled",569,295,"N_both",0.00230785247402979
"3910","estimate, all pooled",569,295,"N_sum",0.00343947903232907
"3911","estimate, all pooled",569,295,"N_lambda_ratio",0.18294013662579
"3912","estimate, all pooled",569,295,"N_mu_ratio",0.146070898959152
"3913","estimate, all pooled",569,295,"N_both_ratio",0.670988964415057
"3914","estimate, all pooled",570,286,"N_lambda",1.80521497530239e-06
"3915","estimate, all pooled",570,286,"N_mu",3.11220930006733e-06
"3916","estimate, all pooled",570,286,"N_both",1.49442385427974e-05
"3917","estimate, all pooled",570,286,"N_sum",1.98616628181671e-05
"3918","estimate, all pooled",570,286,"N_lambda_ratio",0.0908894180627815
"3919","estimate, all pooled",570,286,"N_mu_ratio",0.1566942973788
"3920","estimate, all pooled",570,286,"N_both_ratio",0.752416284558418
"3921","estimate, all pooled",571,63,"N_lambda",1.14334414427172
"3922","estimate, all pooled",571,63,"N_mu",1.24653258733211
"3923","estimate, all pooled",571,63,"N_both",5.39332741634081
"3924","estimate, all pooled",571,63,"N_sum",7.78320414794464
"3925","estimate, all pooled",571,63,"N_lambda_ratio",0.146898902115223
"3926","estimate, all pooled",571,63,"N_mu_ratio",0.160156737975489
"3927","estimate, all pooled",571,63,"N_both_ratio",0.692944359909288
"3928","estimate, all pooled",572,637,"N_lambda",5.22519214123831
"3929","estimate, all pooled",572,637,"N_mu",5.30966227088628
"3930","estimate, all pooled",572,637,"N_both",23.7736728393461
"3931","estimate, all pooled",572,637,"N_sum",34.3085272514707
"3932","estimate, all pooled",572,637,"N_lambda_ratio",0.152300100291082
"3933","estimate, all pooled",572,637,"N_mu_ratio",0.154762174195591
"3934","estimate, all pooled",572,637,"N_both_ratio",0.692937725513327
"3935","estimate, all pooled",573,229,"N_lambda",0.384573030579765
"3936","estimate, all pooled",573,229,"N_mu",0.262803678348893
"3937","estimate, all pooled",573,229,"N_both",1.27802212955416
"3938","estimate, all pooled",573,229,"N_sum",1.92539883848282
"3939","estimate, all pooled",573,229,"N_lambda_ratio",0.199736814468426
"3940","estimate, all pooled",573,229,"N_mu_ratio",0.136493111503058
"3941","estimate, all pooled",573,229,"N_both_ratio",0.663770074028517
"3942","estimate, all pooled",574,241,"N_lambda",0.0865564926475358
"3943","estimate, all pooled",574,241,"N_mu",0.0911045449399828
"3944","estimate, all pooled",574,241,"N_both",0.406354093362159
"3945","estimate, all pooled",574,241,"N_sum",0.584015130949678
"3946","estimate, all pooled",574,241,"N_lambda_ratio",0.148209332362305
"3947","estimate, all pooled",574,241,"N_mu_ratio",0.155996891367927
"3948","estimate, all pooled",574,241,"N_both_ratio",0.695793776269768
"3949","estimate, all pooled",575,774,"N_lambda",5.10954698029115e-06
"3950","estimate, all pooled",575,774,"N_mu",7.91436610522213e-06
"3951","estimate, all pooled",575,774,"N_both",3.32121150008341e-05
"3952","estimate, all pooled",575,774,"N_sum",4.62360280863473e-05
"3953","estimate, all pooled",575,774,"N_lambda_ratio",0.110510076054736
"3954","estimate, all pooled",575,774,"N_mu_ratio",0.171173139925467
"3955","estimate, all pooled",575,774,"N_both_ratio",0.718316784019797
"3956","estimate, all pooled",576,2852,"N_lambda",3.51109155214868
"3957","estimate, all pooled",576,2852,"N_mu",3.11844500305177
"3958","estimate, all pooled",576,2852,"N_both",14.4987778085085
"3959","estimate, all pooled",576,2852,"N_sum",21.1283143637089
"3960","estimate, all pooled",576,2852,"N_lambda_ratio",0.166179444877037
"3961","estimate, all pooled",576,2852,"N_mu_ratio",0.147595541668396
"3962","estimate, all pooled",576,2852,"N_both_ratio",0.686225013454567
"3963","estimate, all pooled",577,634,"N_lambda",4.92367774324735e-06
"3964","estimate, all pooled",577,634,"N_mu",7.15743318590293e-06
"3965","estimate, all pooled",577,634,"N_both",2.97449907674508e-05
"3966","estimate, all pooled",577,634,"N_sum",4.1826101696601e-05
"3967","estimate, all pooled",577,634,"N_lambda_ratio",0.117717825556941
"3968","estimate, all pooled",577,634,"N_mu_ratio",0.171123602142548
"3969","estimate, all pooled",577,634,"N_both_ratio",0.711158572300511
"3970","estimate, all pooled",578,397,"N_lambda",0.00379966502467723
"3971","estimate, all pooled",578,397,"N_mu",0.00314950291713675
"3972","estimate, all pooled",578,397,"N_both",0.0147008201360116
"3973","estimate, all pooled",578,397,"N_sum",0.0216499880778256
"3974","estimate, all pooled",578,397,"N_lambda_ratio",0.175504254830003
"3975","estimate, all pooled",578,397,"N_mu_ratio",0.145473655958385
"3976","estimate, all pooled",578,397,"N_both_ratio",0.679022089211611
"3977","estimate, all pooled",579,196,"N_lambda",0.52630614292828
"3978","estimate, all pooled",579,196,"N_mu",0.566112309939041
"3979","estimate, all pooled",579,196,"N_both",2.58041757654085
"3980","estimate, all pooled",579,196,"N_sum",3.67283602940817
"3981","estimate, all pooled",579,196,"N_lambda_ratio",0.143296934225808
"3982","estimate, all pooled",579,196,"N_mu_ratio",0.154134926091504
"3983","estimate, all pooled",579,196,"N_both_ratio",0.702568139682688
"3984","estimate, all pooled",580,1187,"N_lambda",2.09529064192623
"3985","estimate, all pooled",580,1187,"N_mu",3.40641097859089
"3986","estimate, all pooled",580,1187,"N_both",16.6011131396585
"3987","estimate, all pooled",580,1187,"N_sum",22.1028147601756
"3988","estimate, all pooled",580,1187,"N_lambda_ratio",0.0947974574578382
"3989","estimate, all pooled",580,1187,"N_mu_ratio",0.154116614356669
"3990","estimate, all pooled",580,1187,"N_both_ratio",0.751085928185492
"3991","estimate, all pooled",581,3776,"N_lambda",3.13454178526126
"3992","estimate, all pooled",581,3776,"N_mu",2.47918905243643
"3993","estimate, all pooled",581,3776,"N_both",11.561844919135
"3994","estimate, all pooled",581,3776,"N_sum",17.1755757568327
"3995","estimate, all pooled",581,3776,"N_lambda_ratio",0.182499953983452
"3996","estimate, all pooled",581,3776,"N_mu_ratio",0.144343868731747
"3997","estimate, all pooled",581,3776,"N_both_ratio",0.673156177284802
"3998","estimate, all pooled",582,263,"N_lambda",2.11194130217641
"3999","estimate, all pooled",582,263,"N_mu",2.08990843885453
"4000","estimate, all pooled",582,263,"N_both",9.12322338966457
"4001","estimate, all pooled",582,263,"N_sum",13.3250731306955
"4002","estimate, all pooled",582,263,"N_lambda_ratio",0.158493786973023
"4003","estimate, all pooled",582,263,"N_mu_ratio",0.156840297862249
"4004","estimate, all pooled",582,263,"N_both_ratio",0.684665915164728
"4005","estimate, all pooled",583,1013,"N_lambda",2.75035654052054
"4006","estimate, all pooled",583,1013,"N_mu",3.20600078780369
"4007","estimate, all pooled",583,1013,"N_both",14.1126714114793
"4008","estimate, all pooled",583,1013,"N_sum",20.0690287398035
"4009","estimate, all pooled",583,1013,"N_lambda_ratio",0.13704482544617
"4010","estimate, all pooled",583,1013,"N_mu_ratio",0.159748676897608
"4011","estimate, all pooled",583,1013,"N_both_ratio",0.703206497656222
"4012","estimate, all pooled",584,940,"N_lambda",0.00037357576552124
"4013","estimate, all pooled",584,940,"N_mu",0.000297570209388995
"4014","estimate, all pooled",584,940,"N_both",0.00144918548613221
"4015","estimate, all pooled",584,940,"N_sum",0.00212033146104244
"4016","estimate, all pooled",584,940,"N_lambda_ratio",0.176187436910253
"4017","estimate, all pooled",584,940,"N_mu_ratio",0.14034136400669
"4018","estimate, all pooled",584,940,"N_both_ratio",0.683471199083056
"4019","estimate, all pooled",585,9905,"N_lambda",3.97447633987337
"4020","estimate, all pooled",585,9905,"N_mu",4.06708909256547
"4021","estimate, all pooled",585,9905,"N_both",18.6491322831485
"4022","estimate, all pooled",585,9905,"N_sum",26.6906977155873
"4023","estimate, all pooled",585,9905,"N_lambda_ratio",0.148908671561339
"4024","estimate, all pooled",585,9905,"N_mu_ratio",0.152378522881037
"4025","estimate, all pooled",585,9905,"N_both_ratio",0.698712805557624
"4026","estimate, all pooled",586,274,"N_lambda",0.82592765680169
"4027","estimate, all pooled",586,274,"N_mu",0.935589958116049
"4028","estimate, all pooled",586,274,"N_both",4.24639755364323
"4029","estimate, all pooled",586,274,"N_sum",6.00791516856097
"4030","estimate, all pooled",586,274,"N_lambda_ratio",0.137473255468672
"4031","estimate, all pooled",586,274,"N_mu_ratio",0.155726226464037
"4032","estimate, all pooled",586,274,"N_both_ratio",0.706800518067291
"4033","estimate, all pooled",587,430,"N_lambda",3.52139556487158e-06
"4034","estimate, all pooled",587,430,"N_mu",3.72998489300726e-06
"4035","estimate, all pooled",587,430,"N_both",1.59205653056719e-05
"4036","estimate, all pooled",587,430,"N_sum",2.31719457635507e-05
"4037","estimate, all pooled",587,430,"N_lambda_ratio",0.151968056580328
"4038","estimate, all pooled",587,430,"N_mu_ratio",0.160969861187682
"4039","estimate, all pooled",587,430,"N_both_ratio",0.687062082231989
"4040","estimate, all pooled",588,816,"N_lambda",0.000468095527043765
"4041","estimate, all pooled",588,816,"N_mu",0.000245908742847178
"4042","estimate, all pooled",588,816,"N_both",0.0014882642725745
"4043","estimate, all pooled",588,816,"N_sum",0.00220226854246544
"4044","estimate, all pooled",588,816,"N_lambda_ratio",0.212551520406195
"4045","estimate, all pooled",588,816,"N_mu_ratio",0.111661560843022
"4046","estimate, all pooled",588,816,"N_both_ratio",0.675786918750783
"4047","estimate, all pooled",589,207,"N_lambda",1.66054244975907
"4048","estimate, all pooled",589,207,"N_mu",1.60686823242776
"4049","estimate, all pooled",589,207,"N_both",7.19462205118553
"4050","estimate, all pooled",589,207,"N_sum",10.4620327333724
"4051","estimate, all pooled",589,207,"N_lambda_ratio",0.158720823388574
"4052","estimate, all pooled",589,207,"N_mu_ratio",0.153590442066013
"4053","estimate, all pooled",589,207,"N_both_ratio",0.687688734545413
"4054","estimate, all pooled",590,1540,"N_lambda",0.937595809475257
"4055","estimate, all pooled",590,1540,"N_mu",1.41645918419709
"4056","estimate, all pooled",590,1540,"N_both",6.86962151509665
"4057","estimate, all pooled",590,1540,"N_sum",9.223676508769
"4058","estimate, all pooled",590,1540,"N_lambda_ratio",0.101650985762985
"4059","estimate, all pooled",590,1540,"N_mu_ratio",0.153567743063241
"4060","estimate, all pooled",590,1540,"N_both_ratio",0.744781271173774
"4061","estimate, all pooled",591,762,"N_lambda",0.000421718114737529
"4062","estimate, all pooled",591,762,"N_mu",0.000334651602002133
"4063","estimate, all pooled",591,762,"N_both",0.00165765058607738
"4064","estimate, all pooled",591,762,"N_sum",0.00241402030281704
"4065","estimate, all pooled",591,762,"N_lambda_ratio",0.174695347112617
"4066","estimate, all pooled",591,762,"N_mu_ratio",0.138628329518029
"4067","estimate, all pooled",591,762,"N_both_ratio",0.686676323369354
"4068","estimate, all pooled",592,1527,"N_lambda",1.95242791694475
"4069","estimate, all pooled",592,1527,"N_mu",1.38521312508559
"4070","estimate, all pooled",592,1527,"N_both",6.9624444043126
"4071","estimate, all pooled",592,1527,"N_sum",10.3000854463429
"4072","estimate, all pooled",592,1527,"N_lambda_ratio",0.189554535942026
"4073","estimate, all pooled",592,1527,"N_mu_ratio",0.134485595512939
"4074","estimate, all pooled",592,1527,"N_both_ratio",0.675959868545035
"4075","estimate, all pooled",593,254,"N_lambda",2.01332671787702e-06
"4076","estimate, all pooled",593,254,"N_mu",2.97452081254273e-06
"4077","estimate, all pooled",593,254,"N_both",1.29555717151816e-05
"4078","estimate, all pooled",593,254,"N_sum",1.79434192456014e-05
"4079","estimate, all pooled",593,254,"N_lambda_ratio",0.112204184181371
"4080","estimate, all pooled",593,254,"N_mu_ratio",0.16577224060971
"4081","estimate, all pooled",593,254,"N_both_ratio",0.722023575208919
"4082","estimate, all pooled",594,115,"N_lambda",0.186938459189146
"4083","estimate, all pooled",594,115,"N_mu",0.163586150889513
"4084","estimate, all pooled",594,115,"N_both",0.746344862832624
"4085","estimate, all pooled",594,115,"N_sum",1.09686947291128
"4086","estimate, all pooled",594,115,"N_lambda_ratio",0.17042908368393
"4087","estimate, all pooled",594,115,"N_mu_ratio",0.149139122684604
"4088","estimate, all pooled",594,115,"N_both_ratio",0.680431793631465
"4089","estimate, all pooled",595,889,"N_lambda",0.624057392586329
"4090","estimate, all pooled",595,889,"N_mu",0.762361463584211
"4091","estimate, all pooled",595,889,"N_both",3.3009887440307
"4092","estimate, all pooled",595,889,"N_sum",4.68740760020124
"4093","estimate, all pooled",595,889,"N_lambda_ratio",0.133134868100555
"4094","estimate, all pooled",595,889,"N_mu_ratio",0.162640318190268
"4095","estimate, all pooled",595,889,"N_both_ratio",0.704224813709177
"4096","estimate, all pooled",596,693,"N_lambda",5.19889064990459e-06
"4097","estimate, all pooled",596,693,"N_mu",6.21559561979594e-06
"4098","estimate, all pooled",596,693,"N_both",2.70390753158151e-05
"4099","estimate, all pooled",596,693,"N_sum",3.84535615855156e-05
"4100","estimate, all pooled",596,693,"N_lambda_ratio",0.135199197045583
"4101","estimate, all pooled",596,693,"N_mu_ratio",0.161639009847587
"4102","estimate, all pooled",596,693,"N_both_ratio",0.70316179310683
"4103","estimate, all pooled",597,359,"N_lambda",0.0233538133312207
"4104","estimate, all pooled",597,359,"N_mu",0.0225595913198316
"4105","estimate, all pooled",597,359,"N_both",0.102778006531549
"4106","estimate, all pooled",597,359,"N_sum",0.148691411182601
"4107","estimate, all pooled",597,359,"N_lambda_ratio",0.1570622885712
"4108","estimate, all pooled",597,359,"N_mu_ratio",0.151720877086352
"4109","estimate, all pooled",597,359,"N_both_ratio",0.691216834342448
"4110","estimate, all pooled",598,159,"N_lambda",0.00118030873365287
"4111","estimate, all pooled",598,159,"N_mu",0.00110512256279941
"4112","estimate, all pooled",598,159,"N_both",0.00531590411576463
"4113","estimate, all pooled",598,159,"N_sum",0.00760133541221691
"4114","estimate, all pooled",598,159,"N_lambda_ratio",0.15527649677922
"4115","estimate, all pooled",598,159,"N_mu_ratio",0.145385317561866
"4116","estimate, all pooled",598,159,"N_both_ratio",0.699338185658915
"4117","estimate, all pooled",599,581,"N_lambda",0.000671818285456804
"4118","estimate, all pooled",599,581,"N_mu",0.000336509480439362
"4119","estimate, all pooled",599,581,"N_both",0.0020460825166628
